name,price,image
Samsung Galaxy S9 Plus 64GB Midnight Black Sprint Excellent Condition,369.99,https://i.ebayimg.com/thumbs/images/g/KhAAAOSwVg9dA6GS/s-l225.jpg
Samsung Galaxy S8+ SM-G955 64GB Unlocked Smartphone - Midnight Black,300.00,https://i.ebayimg.com/thumbs/images/g/BykAAOSwpkFY45KP/s-l225.jpg
Samsung Galaxy S8 Active SM-G892U - 64GB -  Gray (T-mobile Unlocked) A Shadow,149.99,https://i.ebayimg.com/thumbs/images/g/fI8AAOSwL-1cVi~s/s-l225.jpg
Samsung Galaxy S7 Active SM-G891A 32GB Titanium Gray! READ! For GSM Carriers!,43.17,https://i.ebayimg.com/thumbs/images/g/WzEAAOSwG5NdaI9x/s-l225.jpg
Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Verizon) Smartphone,250.00,https://i.ebayimg.com/thumbs/images/g/ylYAAOSwjcVc-TlZ/s-l225.jpg
"Samsung Galaxy A6s G6200 128GB 6GB RAM 6"" 12MP Android 8.0 Phone By FedEx",368.97,https://i.ebayimg.com/thumbs/images/m/mwAL5NQS60o33UZ_dzjxTlQ/s-l225.jpg
Samsung Galaxy S8+ SM-G955U - 64GB - Arctic silver (Verizon) Smartphone,275.00,https://i.ebayimg.com/thumbs/images/g/C24AAOSwqiJcByOu/s-l225.jpg
Samsung Galaxy Note8 SM-N950U - 64GB - Midnight Black (Unlocked) A,289.99,https://i.ebayimg.com/thumbs/images/g/n~0AAOSwNXpcRhoA/s-l225.jpg
SAMSUNG Galaxy S7 SM-G930T T-Mobile Unlocked GSM LTE Android Smartphone Fair,99.99,https://i.ebayimg.com/thumbs/images/g/iJMAAOSwKX9bfvSs/s-l225.jpg
Samsung Galaxy S9 SM-G960U 64GB Purple! For Verizon+GSM Carriers! Clean ESN!,308.54,https://i.ebayimg.com/thumbs/images/g/lJQAAOSwQ~Jc1v3c/s-l225.jpg
"Samsung Galaxy S5 SM-G900P (16GB, 32GB) Sprint ",79.95,https://i.ebayimg.com/thumbs/images/m/mM8efa9vkeof16SKV9emzpw/s-l225.jpg
*READ*Samsung Galaxy S8 SM-G950U - 64GB - Orchid Gray (AT&T)~2941,139.99,https://i.ebayimg.com/thumbs/images/g/0WcAAOSwJt1c5EDm/s-l225.jpg
"Samsung Galaxy S4 Active i537 (AT&T) Fair/Great Cond, Battry & Covr Not Included",23.96,https://i.ebayimg.com/thumbs/images/g/vYkAAOSwgihdM9m3/s-l225.jpg
European Unlocked Samsung Galaxy J5 (6) J510FN 16GB Smartphone (no battry) #440,40.00,https://i.ebayimg.com/thumbs/images/g/uLAAAOSwWbJddqZ1/s-l225.jpg
Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Verizon) Smartphone,350.00,https://i.ebayimg.com/thumbs/images/g/HjwAAOSwztVcKVqa/s-l225.jpg
Samsung Galaxy Note 8 N950U  64GB Smartphone AT&T Unlocked Gray ,379.00,https://i.ebayimg.com/thumbs/images/g/YOsAAOSwTUdcx5r~/s-l225.jpg
Samsung Galaxy S4 Phone White referbished mint condition A1 in original box,156.03,https://i.ebayimg.com/thumbs/images/g/wD8AAOSw5OxdNg~S/s-l225.jpg
old samsung mobile phone,14.57,https://i.ebayimg.com/thumbs/images/g/~YAAAOSwq-Jcw3Wc/s-l225.jpg
Samsung Galaxy S6 Edge SM-G925R - 64GB - Black Sapphire (unlocked),650.00,https://i.ebayimg.com/thumbs/images/g/sBwAAOSwYlJW56Bv/s-l225.jpg
Samsung RC530 Laptop Motherboard BA92-08557A BA92-08557B Test Good Free Shipping,121.50,https://i.ebayimg.com/thumbs/images/g/sHcAAOSw42dZLjjx/s-l225.jpg
Samsung Galaxy S7 SM-G930 - 32GB - Gold Platinum (Unlocked) Smartphone ,579.31,https://i.ebayimg.com/thumbs/images/g/pW4AAOSwsBtaEtm3/s-l225.jpg
Samsung Galaxy S7 Edge ( Verizon ) UNLOCKED - 32GB Silver ,299.00,https://i.ebayimg.com/thumbs/images/g/GbAAAOSwSQFaJNpS/s-l225.jpg
Good - Samsung Rugby 4 SM-B780W Black (Rogers Wireless) Rugged Phone - Free Ship,27.99,https://i.ebayimg.com/thumbs/images/g/yKYAAOSwLxhc-qZ9/s-l225.jpg
Samsung Galaxy S7 edge SM-G935 - 32GB - Silver Titanium (Unlocked) Smartphone,350.00,https://i.ebayimg.com/thumbs/images/g/SxgAAOSwx5hbnanf/s-l225.jpg
Brand New Samsung Galaxy J5 Black- 8GB- 13MP - Smartphone-Single sim,249.66,https://i.ebayimg.com/thumbs/images/g/fzwAAOSwuYVWoAA-/s-l225.jpg
Samsung Galaxy S8 SM-G950U 64GB Orchid Gray! For Verizon+GSM Networks!,199.75,https://i.ebayimg.com/thumbs/images/g/0SgAAOSwFTddcAXF/s-l225.jpg
Samsung Galaxy S8 Active SM-G892A 64GB Gray! Can be used for GSM Carriers!!,158.86,https://ir.ebaystatic.com/pictures/aw/pics/stockimage1.jpg
Samsung Galaxy S7 SM-G930 - 32GB - Black Onyx (Verizon) Smartphone,230.00,https://i.ebayimg.com/thumbs/images/g/o3oAAOSw88RbBymh/s-l225.jpg
Samsung Galaxy A40 - Smartphone - 16 MP 64 GB - Blau (SM-A405FZBDDBT),341.00,https://i.ebayimg.com/thumbs/images/g/ChsAAOSwTBRdWU1-/s-l225.jpg
SAMSUNG GALAXY S7 GOLD 32 GB ORIG BOX ALL ORIG ENCLOSURES VERIZON SMG930VZDA +,219.00,https://i.ebayimg.com/thumbs/images/g/sRAAAOSw9aJc-Eht/s-l225.jpg
GSM Unlocked Samsung Galaxy S7 G930 32GB Black AT&T T-Mobile LTE Acceptable ,99.99,https://i.ebayimg.com/thumbs/images/g/qwoAAOSwnRJbfw9E/s-l225.jpg
Samsung Galaxy S8 Verizon G950 64GB 4G LTE GSM Android Smartphone,189.95,https://i.ebayimg.com/thumbs/images/m/m00IBg_KHfD3z4E3GVH-SnQ/s-l225.jpg
Samsung Galaxy A6+ - Smartphone - 16 MP 32 GB - Schwarz (SM-A605FZKNDBT),397.00,https://i.ebayimg.com/thumbs/images/g/3rQAAOSw4GJdWU19/s-l225.jpg
Samsung Galaxy S8 SM-G950U - 64GB - Midnight Black (Unlocked) Smartphone,550.25,https://i.ebayimg.com/thumbs/images/g/EWQAAOSwU8hY45KT/s-l225.jpg
Samsung Galaxy S9 SM-G960U 64GB Blue! For GSM Networks! 9/10! Free Shipping!,309.98,https://i.ebayimg.com/thumbs/images/g/DP8AAOSw~cldMww~/s-l225.jpg
Samsung Galaxy S6 Edge Plus SM-G928V 32GB Gold On Verizon+GSM Networks!!,151.81,https://i.ebayimg.com/thumbs/images/g/sPsAAOSwZotdYEsM/s-l225.jpg
Samsung Galaxy S7 32GB Gold Platinum Verizon Very Good Condition,139.99,https://i.ebayimg.com/thumbs/images/g/-3YAAOSwaplcmUky/s-l225.jpg
Samsung Galaxy Note 2 N7105 4G LTE Original 16GB Grey Titanium Free New,322.80,https://i.ebayimg.com/thumbs/images/g/B-sAAOSwLF1X5Unx/s-l225.jpg
Samsung e1100 unlocked with original charger multi language,16.59,https://i.ebayimg.com/thumbs/images/g/MvYAAOSwX~hdehI8/s-l225.jpg
Samsung Galaxy S9 SM-G960 - 64GB - Rose Pink (AT&T) Smartphone,400.00,https://i.ebayimg.com/thumbs/images/g/tcEAAOSwG59c72Zj/s-l225.jpg
Samsung Galaxy S6 Edge Plus SM-G928V 32GB Gold! For Verizon+GSM Networks!,158.21,https://i.ebayimg.com/thumbs/images/g/E04AAOSwkl9dVuZi/s-l225.jpg
Samsung Galaxy S8  - 64GB - Black Unlocked Smartphone #309435,380.00,https://i.ebayimg.com/thumbs/images/g/FCgAAOSwjRxcyG8J/s-l225.jpg
Samsung Galaxy S7 32GB G930F - Black - Unlocked - Pristine Condition,242.17,https://i.ebayimg.com/thumbs/images/g/OfAAAOSwxklcikSh/s-l225.jpg
SAMSUNG GALAXY NOTE II SGH-T889 - 16GB - Titanium gray (T-Mobile) Clean ESN,349.99,https://i.ebayimg.com/thumbs/images/g/BaAAAOxyf1dTIUu1/s-l225.jpg
Samsung GT S 5230 OVP White Simlockfrei accessories. Package Booklet GB + D Super o.k Gebr. Art.,66.25,https://i.ebayimg.com/thumbs/images/g/xdQAAOSwqu9VTK1Z/s-l225.jpg
Samsung Galaxy S6 SM-G920V - 32 GB - (Verizon) Smartphone Black,139.99,https://i.ebayimg.com/thumbs/images/g/vzAAAOSwi6NbgbcG/s-l225.jpg
Samsung J7 Refine (SM-J737P ) - 32GB Smartphone (Boost Mobile)....FREE S&H!!!,74.99,https://i.ebayimg.com/thumbs/images/g/JhUAAOSwIK9dEaxN/s-l225.jpg
Samsung Galaxy S7 Edge 32GB G935F - Black - Unlocked - Pristine Condition,254.65,https://i.ebayimg.com/thumbs/images/g/zOUAAOSwM4Rcijl2/s-l225.jpg
MINT -  Samsung Galaxy A6 SM-A600 - 32GB - Black (CRICKET)~3724,114.99,https://i.ebayimg.com/thumbs/images/g/3Y0AAOSwn0pdMNno/s-l225.jpg
Samsung Galaxy S6 32GB Gold Platinum AT&T Good Condition,67.97,https://i.ebayimg.com/thumbs/images/g/CGgAAOSwagpdAsAw/s-l225.jpg
Samsung Galaxy S8 Active SM-G892U - 64GB - Meteor Grey (Unlocked) (8591),72.00,https://i.ebayimg.com/thumbs/images/g/q1QAAOSwRfRcp6z4/s-l225.jpg
SAMSUNG GALAXY S7 SMARTPHONE 32GB BLACK(SM-G930X),9.99,https://i.ebayimg.com/thumbs/images/g/lAgAAOSwL4ldguV7/s-l225.jpg
Samsung Galaxy S7 - 32 GB Verizon Black,79.99,https://i.ebayimg.com/thumbs/images/g/SvIAAOSwjLpdgCQE/s-l225.jpg
JOBLOT 14 x NOKIA SAMSUNG PHONES UNLOCKED ALL WORKING,62.42,https://i.ebayimg.com/thumbs/images/g/FQkAAOSwDUxdgVpE/s-l225.jpg
Samsung Galaxy S8+ SM-G955 - 64GB - Midnight black (T-Mobile) Smartphone,145.00,https://i.ebayimg.com/thumbs/images/g/YXsAAOSwv7BdXcoh/s-l225.jpg
Samsung Galaxy S7 32GB GOLD G930A AT&T +GSM UNLOCKED 4G LTE ANDROID Smartphone,127.99,https://i.ebayimg.com/thumbs/images/g/JfwAAOSwV3BdAvFD/s-l225.jpg
Samsung Galaxy S7 Edge G935V - 32GB Verizon + GSM Unlocked AT&T T-Mobile - Black,129.97,https://i.ebayimg.com/thumbs/images/g/LIgAAOSwA~pdPtd2/s-l225.jpg
"Original Unlocked Samsung galaxy grand duo i9082 5"" 3G 8GB 8MP dual sim android",93.99,https://i.ebayimg.com/thumbs/images/m/mXh3MPzTsJNzfoa4IVt9uiA/s-l225.jpg
Samsung Galaxy S6 SM-G920V 32GB Verizon + GSM Factory Unlocked LTE Smartphone,104.45,https://i.ebayimg.com/thumbs/images/m/mxg2TNAV733FNWkzrMV6lfA/s-l225.jpg
Samsung Galaxy S8+ SM-G955U1 - 64GB - Silver (Unlocked)  B Heavy  Shadow,155.00,https://i.ebayimg.com/thumbs/images/g/Bc8AAOSw78xclqNw/s-l225.jpg
Samsung Galaxy S8 SM-G950 - 64GB - Coral Blue (vodaphone) Smartphone,299.59,https://i.ebayimg.com/thumbs/images/g/tBsAAOSwPQdc5myf/s-l225.jpg
Samsung Galaxy S8 G950U 64GB Android Unlocked Smartphone Black Gray Silver Blue,479.99,https://i.ebayimg.com/thumbs/images/m/mGXBxStIfYSkfOqqKLRB54Q/s-l225.jpg
Samsung Galaxy S6 Edge+ Plus SM-G928T 32gb BLACK T-Mobile AT&T Unlocked 7406307,138.00,https://i.ebayimg.com/thumbs/images/g/c5gAAOSwOw5dfpRC/s-l225.jpg
Samsung J700M J7 Refurbished Android OctaCore 13MP + 5Mp 16Gb Rom 1.5gb RAM,105.00,https://i.ebayimg.com/thumbs/images/m/mldv3LuA_MkkmUawhFyFXPw/s-l225.jpg
Samsung Galaxy Note 2 N7105 4G LTE Original 16 GB Grey Titanium Free **Brand,334.29,https://i.ebayimg.com/thumbs/images/g/B-sAAOSwLF1X5Unx/s-l225.jpg
"SAMSUNG GALAXY S7 EDGE SM-G935F 32GB 5.1"" BLACK ONYX (872600)",237.17,https://i.ebayimg.com/thumbs/images/g/PaoAAOSw6JVdgjep/s-l225.jpg
Samsung Galaxy S8+ SM-G955F - 64GB - Orchid Gray (Unlocked) Smartphone,392.77,https://i.ebayimg.com/thumbs/images/g/7H0AAOSwckZcWvvE/s-l225.jpg
Samsung Galaxy S3 Mini i8190/i8190N White Free Smartphone 8GB Phone Mobile,234.93,https://i.ebayimg.com/thumbs/images/g/MS8AAOSwknJXxLIS/s-l225.jpg
Samsung SGH E700 - Indigo Blue (Unlocked) Mobile Phone Flip Fold,31.20,https://i.ebayimg.com/thumbs/images/g/c-QAAOSwltNdgKtO/s-l225.jpg
Samsung Galaxy S8 Active SM-G892U - 64GB -  Gray (AT&T Unlocked) B Shadow,150.00,https://i.ebayimg.com/thumbs/images/g/fI8AAOSwL-1cVi~s/s-l225.jpg
"Samsung Galaxy A6 A600 64GB 4GB RAM 5.6"" 16MP Super AMOLED Android Phone ByFedEx",278.09,https://i.ebayimg.com/thumbs/images/m/mFZkCJrz_eInI4vLE8237bQ/s-l225.jpg
"Samsung Galaxy S10 5G G977 Korean Version Black 256GB 6.7"" Phone By Fed-ex",989.98,https://i.ebayimg.com/thumbs/images/g/b4wAAOSwCtJcrwdz/s-l225.jpg
Samsung Galaxy S III Mini I8190 - 8GB - White (Unlocked) Smartphone ,43.68,https://i.ebayimg.com/thumbs/images/g/gmEAAOSw45VdUvy9/s-l225.jpg
Samsung Galaxy S7 SM-G9350T- 32GB  Rose Gold T-Mobile ,125.00,https://i.ebayimg.com/thumbs/images/g/A-sAAOSwfBVdFO45/s-l225.jpg
Samsung Galaxy S6 SM-G920F - 32GB - White (Unlocked) (9184),90.00,https://i.ebayimg.com/thumbs/images/g/-ToAAOSwpCFcvd93/s-l225.jpg
 Samsung Galaxy S9 SM-G960U - 64GB - Midnight Black (Unlocked) Mint Condition,349.95,https://i.ebayimg.com/thumbs/images/g/~8UAAOSwyrZcqBMa/s-l225.jpg
Samsung Galaxy S7 Active SM-G891A 32GB Gray! CHECK DETAILS! GSM Unlocked!,52.99,https://i.ebayimg.com/thumbs/images/g/kWcAAOSw8L5cEO0m/s-l225.jpg
Samsung Galaxy S4 GT-I9500 - 16GB - Black Mist (Unlocked) Smartphone ,99.99,https://i.ebayimg.com/thumbs/images/g/h6IAAOSwBCpbIIzo/s-l225.jpg
Samsung Galaxy S6 SM-G920A 32GB Black Sapphire (AT&T) LCD Burn Clean IMEI 31753,74.99,https://i.ebayimg.com/thumbs/images/g/0EUAAOSwN35cwxRX/s-l225.jpg
Samsung Galaxy S6 S-6 SM-G920V(Straight Talk)r Smartphone Cell Phone Page Plus,99.95,https://i.ebayimg.com/thumbs/images/m/m6n2cSXcM36ZGpIIoJwqyoA/s-l225.jpg
Samsung Galaxy S7 SM-G930A 32GB Black Onyx! For AT&T Networks!,158.84,https://i.ebayimg.com/thumbs/images/g/S1sAAOSwTIlcj-xv/s-l225.jpg
Samsung Galaxy S8+ SM-G955U - 64GB - Black (Unlocked) (956),157.50,https://i.ebayimg.com/thumbs/images/g/5jMAAOSwzj9dAWFS/s-l225.jpg
Samsung Galaxy S6 Edge Plus SM-G928A 32GB Black! Can work with GSM Carriers!,143.75,https://i.ebayimg.com/thumbs/images/g/iFUAAOSwb2hdZIhH/s-l225.jpg
Samsung Galaxy S9 SM-G960U 64GB Black! For GSM Networks!,300.85,https://i.ebayimg.com/thumbs/images/g/hn8AAOSwKeldSvO8/s-l225.jpg
Samsung galaxy s4 i9500 original 16gb black black outlet free smartphone new,188.00,https://i.ebayimg.com/thumbs/images/g/NUAAAOSwOVpXXeXm/s-l225.jpg
Samsung Galaxy Note8 SM-N950U - 64GB - Orchid Gray (AT&T) Smartphone,600.00,https://i.ebayimg.com/thumbs/images/g/NdcAAOSwwCJdIDH7/s-l225.jpg
Slim Silicone TPU Clear Case Cover & Screen Protector For Samsung Galaxy S9 S10+,3.73,https://i.ebayimg.com/thumbs/images/m/m8a_-jfgYWDWN99RtOrMwNQ/s-l225.jpg
Samsung Galaxy S 3 SCH-I535 Brown 16GB (Verizon) Smartphone (Locked) ESN Clean,44.99,https://i.ebayimg.com/thumbs/images/g/3gsAAOSwagBdcb~5/s-l225.jpg
Samsung Galaxy S4 SCH-I545 Black Mist 16GB (Verizon) Smartphone  ESN Clean Lock,57.99,https://i.ebayimg.com/thumbs/images/g/f5kAAOSw1dhdcdij/s-l225.jpg
Samsung Galaxy Note 2 N7100 Genuine 16 GB White Unlocked Brand New Phone,224.37,https://i.ebayimg.com/thumbs/images/g/l6MAAOSwA3dYL0a6/s-l225.jpg
Samsung Galaxy Note 4 AT&T White 32GB Clean IMEI ,119.99,https://i.ebayimg.com/thumbs/images/g/rmEAAOSwxlxcftsD/s-l225.jpg
Samsung Galaxy J3 J320A - 16GB - White (GSM Unlocked) Smartphone Fair 6/10,64.99,https://i.ebayimg.com/thumbs/images/g/y88AAOSwBiBatCkC/s-l225.jpg
Samsung Galaxy S9 64GB Unlocked Android Smartphone Midnight Black Pristine,435.67,https://i.ebayimg.com/thumbs/images/g/o90AAOSwcZ1cW0yI/s-l225.jpg
Samsung Galaxy S8+ SM-G955U - 64GB - Midnight Black (AT&T) Smartphone,550.00,https://i.ebayimg.com/thumbs/images/g/BykAAOSwpkFY45KP/s-l225.jpg
Samsung Galaxy S7 - 32GB - Black Onyx (T-mobile),144.40,https://i.ebayimg.com/thumbs/images/g/XfIAAOSwoqBc0vqu/s-l225.jpg
Samsung Galaxy S6 SM-G920F 32GB Black GSM UNLOCKED AT&T T-MOBILE CRICKET #F891,79.95,https://i.ebayimg.com/thumbs/images/g/-pIAAOSwuspdeV2H/s-l225.jpg
Samsung Galaxy S5 Mini SM-G800A 16GB  Black (AT&T) Smartphone Clean IMEI 25573,53.99,https://i.ebayimg.com/thumbs/images/g/XjEAAOSwYxlb4GLg/s-l225.jpg
Samsung Galaxy S9+ SM-G965U - 64GB - Black (AT&T ) A Unlocked,339.99,https://i.ebayimg.com/thumbs/images/g/GmEAAOSwiwZcRhe~/s-l225.jpg
Samsung Galaxy S7 Active SM-G891A 32GB Gold - AT&T T-Mobile Unlocked 7408333,92.00,https://i.ebayimg.com/thumbs/images/g/lY4AAOSwlYRdfpRJ/s-l225.jpg
Samsung Galaxy Exhibit SGH-T599N WHITE - Gray (MetroPCS) Smartphone UNLOCKED ,130.00,https://i.ebayimg.com/thumbs/images/g/IwcAAOSwO6tbguYT/s-l225.jpg
Samsung Galaxy S9 SM-G960U 64GB Black! Good condition! For GSM Networks!,304.76,https://i.ebayimg.com/thumbs/images/g/ayUAAOSw5dBc1~1l/s-l225.jpg
Samsung SGH F490V - Black (Unlocked) Mobile Phone,74.89,https://i.ebayimg.com/thumbs/images/g/nZ8AAOSwBDlaoaqt/s-l225.jpg
Fake Display Replica Dummy Phone Kids Toy - Samsung Blue,8.00,https://i.ebayimg.com/thumbs/images/g/5WkAAOSwn4da9MWI/s-l225.jpg
Samsung Galaxy S7 SM-G930F Pink GOLD ONYX UNLOCKED Sim Free UK EU Smartphone,249.61,https://i.ebayimg.com/thumbs/images/g/NqYAAOSwfKVdXPiA/s-l225.jpg
Samsung Galaxy A6+ Smartphone - 16 MP 32 GB-Black (SM - A 605 fzkndbt),368.17,https://i.ebayimg.com/thumbs/images/g/qJkAAOSwE0tdVWUR/s-l225.jpg
Samsung SGH A707 AT&T 2 Blue 1 Red Cellphone Lot Cellular Phone Cell Chargers,50.60,https://i.ebayimg.com/thumbs/images/g/uBEAAOSwrhZdaFmD/s-l225.jpg
New Samsung Galaxy On6 Unlocked Dual SIM-5.6 inch HD+ Display-4GB RAM-BLACK,265.67,https://i.ebayimg.com/thumbs/images/g/CckAAOSw9iJbS5BG/s-l225.jpg
Simple Mobile Samsung Galaxy J7 Sky Pro 4G LTE Prepaid Smartphone,102.99,https://i.ebayimg.com/thumbs/images/g/l08AAOSwJTddMDB5/s-l225.jpg
Samsung Infuse SGH-I997 - Caviar Black (Unlocked) Smartphone,95.00,https://i.ebayimg.com/thumbs/images/g/g3EAAOSwAfpasq1z/s-l225.jpg
Samsung Galaxy S7 SM-G9350T- 32GB  Rose Gold T-Mobile ,125.00,https://i.ebayimg.com/thumbs/images/g/A-sAAOSwfBVdFO45/s-l225.jpg
*MINT CONDITION* SAMSUNG J7 V - Silver (VERIZON) 16GB - SM-J727V ~10198,89.99,https://i.ebayimg.com/thumbs/images/g/UyYAAOSwmcJdZDmL/s-l225.jpg
"Samsung Galaxy S5 G900V (16GB, 32GB) Straight Talk Verizon Total Wireless",79.95,https://i.ebayimg.com/thumbs/images/m/mPQlUmlXLTXaQd8p5qETRHw/s-l225.jpg
Phone Samsung Galaxy Note 4 Sm-N910f 32gb Pink ROSA Used Grade A Perfect,311.87,https://i.ebayimg.com/thumbs/images/g/GOEAAOSwIjJZW3Nb/s-l225.jpg
Samsung s7 rose gold cracked screen..Works fine. Unlocked ,47.44,https://i.ebayimg.com/thumbs/images/g/J~4AAOSwCiZdghSW/s-l225.jpg
Samsung S6 Active SM-G890A 32GB Camo Blue (AT&T) UNLOCKED GOOD CONDITION ,149.00,https://i.ebayimg.com/thumbs/images/g/LCoAAOSwNZtZ1wTD/s-l225.jpg
Samsung Gem SCH-I100 - Black (U.S. Cellular) Smartphone (Lot of 8) ,79.99,https://i.ebayimg.com/thumbs/images/g/shQAAOSwKF1dG9RI/s-l225.jpg
"Original Unlocked Samsung Galaxy Express 2 II G3815 LTE 4G 4.5"" 8GB 5MP Android",79.79,https://i.ebayimg.com/thumbs/images/m/mp1TfEJcEUtWhl65JmtrFUA/s-l225.jpg
Samsung Galaxy S5 SM-G900A - 16GB - Charcoal Black (AT&T) Smartphone,59.99,https://i.ebayimg.com/thumbs/images/g/yYcAAOSwwVFdgSgf/s-l225.jpg
Samsung Galaxy S5 SM-G900A 16GB Gold (AT&T + GSM Unlocked) LCD Shadow Image,59.99,https://i.ebayimg.com/thumbs/images/g/IbgAAOSwvSNcdHAe/s-l225.jpg
Samsung Galaxy S7 SM-G930A - 32GB - Black (AT&T) (34),67.50,https://i.ebayimg.com/thumbs/images/g/pesAAOSw8mxc5aR8/s-l225.jpg
Samsung A997 Rugby III 2G 3.15MP Bluetooth GPS Mp3 player Flip mobile phone,58.68,https://i.ebayimg.com/thumbs/images/m/mbRKyimqZJvFMRblHu5LVBg/s-l225.jpg
Samsung Galaxy S6 SM-G920V UNLOCKED 32GB Verizon Smartphone,87.95,https://i.ebayimg.com/thumbs/images/m/mWakMvZETFzMeSGSnSzACYQ/s-l225.jpg
Samsung Galaxy note 4 unlock smartphones GRADEs mix,174.77,https://i.ebayimg.com/thumbs/images/m/m_DdxU2mkTkf6aNzqqCq6YA/s-l225.jpg
Samsung Galaxy J3 SM-J327A - 16GB - Silver (AT&T) Scratch & Dent ,49.94,https://i.ebayimg.com/thumbs/images/g/rMoAAOSwbrlc9siY/s-l225.jpg
Samsung Galaxy S7 Active 32GB (G891A)-Black-AT&T-Fully Functional-See Below,69.95,https://i.ebayimg.com/thumbs/images/g/qawAAOSw28dcNjlU/s-l225.jpg
Samsung Galaxy S6 SM-G920A 64GB Black Sapphire! GSM Unlocked!,108.75,https://i.ebayimg.com/thumbs/images/g/CA0AAOSwQsZdZqDt/s-l225.jpg
Samsung Galaxy S8+ SM-G955 - 64GB - Arctic Silver (Unlocked) Smartphone,500.00,https://i.ebayimg.com/thumbs/images/g/ORUAAOSwrWVbE8Oc/s-l225.jpg
Samsung Galaxy Note 9 128GB Midnight Black Verizon Unlocked Very Good Condition,445.99,https://i.ebayimg.com/thumbs/images/g/yJQAAOSw3GBctIfM/s-l225.jpg
Samsung Galaxy S7 G930A 32GB Black Onyx (AT&T) Smartphone,164.99,https://i.ebayimg.com/thumbs/images/g/4BMAAOSwSOZc3Yju/s-l225.jpg
Samsung Galaxy S4 1.6 GHz Unlocked GSM Mobile phone with 2 GB RAM &16 GB ROM,229.95,https://i.ebayimg.com/thumbs/images/g/96cAAOSwNRJck4H~/s-l225.jpg
Samsung Galaxy S7 Active SM-G891A 32GB Gold - AT&T T-Mobile Unlocked 7408333,92.00,https://i.ebayimg.com/thumbs/images/g/lY4AAOSwlYRdfpRJ/s-l225.jpg
Samsung Galaxy S7 SM-G930A 32GB Black Onyx! Fits GSM Carriers!!!,126.41,https://i.ebayimg.com/thumbs/images/g/WuMAAOSw2Jxbswn2/s-l225.jpg
Samsung Galaxy S3 Mini I8190 Blue Marine Grade to perfect condition 6 mese,182.47,https://i.ebayimg.com/thumbs/images/g/W-wAAOSw5cNYhPDQ/s-l225.jpg
Samsung Galaxy S9 SM-G960U 64GB Black! Good condition! For GSM Networks!,304.76,https://i.ebayimg.com/thumbs/images/g/ayUAAOSw5dBc1~1l/s-l225.jpg
Samsung Galaxy S7 SM-G930F Pink GOLD ONYX UNLOCKED Sim Free UK EU Smartphone,249.61,https://i.ebayimg.com/thumbs/images/g/NqYAAOSwfKVdXPiA/s-l225.jpg
Samsung Galaxy A6+ Smartphone - 16 MP 32 GB-Black (SM - A 605 fzkndbt),368.17,https://i.ebayimg.com/thumbs/images/g/qJkAAOSwE0tdVWUR/s-l225.jpg
Samsung SGH A707 AT&T 2 Blue 1 Red Cellphone Lot Cellular Phone Cell Chargers,50.60,https://i.ebayimg.com/thumbs/images/g/uBEAAOSwrhZdaFmD/s-l225.jpg
Simple Mobile Samsung Galaxy J7 Sky Pro 4G LTE Prepaid Smartphone,102.99,https://i.ebayimg.com/thumbs/images/g/l08AAOSwJTddMDB5/s-l225.jpg
Samsung Infuse SGH-I997 - Caviar Black (Unlocked) Smartphone,95.00,https://i.ebayimg.com/thumbs/images/g/g3EAAOSwAfpasq1z/s-l225.jpg
Samsung Galaxy S7 SM-G9350T- 32GB  Rose Gold T-Mobile ,125.00,https://i.ebayimg.com/thumbs/images/g/A-sAAOSwfBVdFO45/s-l225.jpg
*MINT CONDITION* SAMSUNG J7 V - Silver (VERIZON) 16GB - SM-J727V ~10198,89.99,https://i.ebayimg.com/thumbs/images/g/UyYAAOSwmcJdZDmL/s-l225.jpg
Samsung Galaxy S4 Phone - works yet read ad - bid or best offer - Tmobile,24.99,https://i.ebayimg.com/thumbs/images/g/Gv8AAOSwzt1dgXBc/s-l225.jpg
"Samsung Galaxy S5 G900V (16GB, 32GB) Straight Talk Verizon Total Wireless",79.95,https://i.ebayimg.com/thumbs/images/m/mPQlUmlXLTXaQd8p5qETRHw/s-l225.jpg
Samsung s7 rose gold cracked screen..Works fine. Unlocked ,47.44,https://i.ebayimg.com/thumbs/images/g/J~4AAOSwCiZdghSW/s-l225.jpg
Samsung S6 Active SM-G890A 32GB Camo Blue (AT&T) UNLOCKED GOOD CONDITION ,149.00,https://i.ebayimg.com/thumbs/images/g/LCoAAOSwNZtZ1wTD/s-l225.jpg
Samsung Gem SCH-I100 - Black (U.S. Cellular) Smartphone (Lot of 8) ,79.99,https://i.ebayimg.com/thumbs/images/g/shQAAOSwKF1dG9RI/s-l225.jpg
Samsung Galaxy S5 SM-G900A - 16GB - Charcoal Black (AT&T) Smartphone,59.99,https://i.ebayimg.com/thumbs/images/g/yYcAAOSwwVFdgSgf/s-l225.jpg
Samsung Galaxy S5 SM-G900A 16GB Gold (AT&T + GSM Unlocked) LCD Shadow Image,59.99,https://i.ebayimg.com/thumbs/images/g/IbgAAOSwvSNcdHAe/s-l225.jpg
